city,date,year,month,day,high_temp,avg_temp,low_temp,high_dewpt,avg_dewpt,low_dewpt,high_humidity,avg_humidity,low_humidity,high_hg,avg_hg,low_hg,high_vis,avg_vis,low_vis,high_wind,avg_wind,low_wind,precip,events
Auckland,1/09/2017,2017,9,1,62,56,50,54,52,50,100,87,68,29.83,29.77,29.71,6,6,6,13,4,18,0,Rain
Auckland,2/09/2017,2017,9,2,60,56,51,54,51,48,100,88,63,29.68,29.55,29.47,6,6,4,16,10,NA,0,Rain
Auckland,3/09/2017,2017,9,3,59,55,51,52,48,45,88,78,63,29.8,29.67,29.56,6,6,6,16,11,NA,0,Rain
Auckland,4/09/2017,2017,9,4,60,56,51,52,48,45,94,79,59,29.95,29.88,29.8,6,6,6,16,12,NA,0,Rain
Auckland,5/09/2017,2017,9,5,62,56,50,55,49,45,94,75,55,30.04,30.01,29.95,6,6,6,14,8,NA,0,Rain
Auckland,6/09/2017,2017,9,6,62,58,55,57,54,50,100,85,72,29.95,29.86,29.74,6,6,4,17,9,NA,0,Rain
Auckland,7/09/2017,2017,9,7,62,56,51,54,50,46,94,76,59,29.74,29.67,29.65,6,6,3,26,16,45,0,Rain
Auckland,8/09/2017,2017,9,8,62,56,51,54,48,43,94,74,59,29.77,29.72,29.65,6,6,5,26,18,NA,0,Rain
Auckland,9/09/2017,2017,9,9,57,52,46,54,49,45,94,86,67,29.65,29.45,29.39,6,6,4,32,12,46,0,Rain
Auckland,10/09/2017,2017,9,10,55,50,46,46,42,37,93,73,51,29.42,29.38,29.33,6,6,4,32,17,44,0,Rain
Auckland,11/09/2017,2017,9,11,57,52,46,46,44,41,93,74,59,29.71,29.54,29.42,6,6,3,25,18,46,0,Rain
Auckland,12/09/2017,2017,9,12,57,54,50,50,46,41,94,76,59,29.86,29.79,29.71,6,6,5,28,18,NA,0,Rain
Auckland,13/09/2017,2017,9,13,60,56,51,55,50,46,88,80,68,29.92,29.89,29.83,6,6,6,21,14,NA,0,Rain
Auckland,14/09/2017,2017,9,14,66,62,57,59,57,55,94,85,77,30.09,29.99,29.89,6,6,5,23,17,NA,0,Rain
Auckland,15/09/2017,2017,9,15,68,60,51,59,55,52,100,85,64,30.06,29.92,29.71,6,6,4,23,11,32,0,Rain
Auckland,16/09/2017,2017,9,16,60,56,53,59,51,46,100,79,68,30.04,29.85,29.68,6,6,6,29,18,38,0,Rain
Auckland,17/09/2017,2017,9,17,66,57,48,55,50,46,94,84,52,30.04,29.93,29.74,6,6,3,22,9,NA,0,Rain
Auckland,18/09/2017,2017,9,18,57,54,50,46,45,43,87,77,63,29.77,29.7,29.62,6,6,4,24,15,36,0,"Rain , Thunderstorm"
Auckland,19/09/2017,2017,9,19,59,54,48,50,47,45,100,80,63,29.86,29.77,29.59,6,6,3,15,8,NA,0,Rain
Auckland,20/09/2017,2017,9,20,62,53,44,52,48,43,100,84,59,29.92,29.87,29.83,6,6,6,13,4,NA,0,NA
Auckland,21/09/2017,2017,9,21,62,56,50,54,50,46,94,81,63,29.83,29.77,29.71,6,6,6,16,7,NA,0,Rain
Auckland,22/09/2017,2017,9,22,59,54,48,52,50,46,100,85,72,29.83,29.73,29.65,6,6,5,21,8,NA,0,Rain
Auckland,23/09/2017,2017,9,23,62,58,53,54,51,48,88,78,72,30.06,29.95,29.86,6,6,6,20,15,NA,0,NA
Auckland,24/09/2017,2017,9,24,64,58,53,54,51,46,88,76,63,30.09,30.06,30.04,6,6,6,15,10,NA,0,NA
Auckland,25/09/2017,2017,9,25,64,60,57,55,53,50,88,78,64,30.09,30.06,30.01,6,6,6,21,9,NA,0,NA
Auckland,26/09/2017,2017,9,26,66,62,57,59,56,54,100,84,64,30.01,29.88,29.83,6,6,3,24,13,36,0,Rain
Auckland,27/09/2017,2017,9,27,62,58,55,57,54,50,100,85,63,29.89,29.83,29.8,6,6,6,13,7,NA,0,Rain
Auckland,28/09/2017,2017,9,28,64,60,55,55,52,52,94,82,68,29.89,29.87,29.83,6,6,6,22,10,NA,0,NA
Auckland,29/09/2017,2017,9,29,62,56,51,54,50,46,94,79,59,29.86,29.83,29.77,6,6,6,13,8,NA,0,Rain
Auckland,30/09/2017,2017,9,30,62,58,53,57,53,50,94,85,72,29.77,29.67,29.59,6,6,6,18,6,NA,0,Rain
Auckland,1/10/2017,2017,10,1,59,54,50,52,49,45,100,82,72,29.59,29.43,29.33,6,6,1,34,15,46,0,Rain
Auckland,2/10/2017,2017,10,2,60,56,51,55,52,46,94,81,67,30.01,29.77,29.44,6,6,3,34,25,44,0,Rain
Auckland,3/10/2017,2017,10,3,62,58,55,54,52,50,94,81,72,30.21,30.13,30.04,6,6,5,20,15,NA,0,Rain
Auckland,4/10/2017,2017,10,4,62,58,55,54,50,48,94,76,63,30.21,30.18,30.15,6,6,4,18,14,NA,0,NA
Auckland,5/10/2017,2017,10,5,64,60,55,57,55,52,94,85,77,30.24,30.17,30.12,6,6,6,17,15,NA,0,Rain
Auckland,6/10/2017,2017,10,6,64,58,53,57,54,52,94,84,68,30.27,30.22,30.18,6,6,6,14,5,NA,0,NA
Auckland,7/10/2017,2017,10,7,64,60,57,59,56,54,100,86,73,30.21,30.1,29.98,6,6,6,21,10,NA,0,Rain
Auckland,8/10/2017,2017,10,8,68,62,57,63,58,55,100,92,78,29.98,29.87,29.8,6,6,2,24,16,NA,0,Rain
Auckland,9/10/2017,2017,10,9,66,62,57,59,57,54,100,86,64,29.86,29.78,29.74,6,6,6,16,7,NA,0,Rain
Auckland,10/10/2017,2017,10,10,66,62,57,57,56,54,94,85,68,29.77,29.72,29.68,6,6,6,15,7,NA,0,Rain
Auckland,11/10/2017,2017,10,11,62,60,55,57,52,48,100,79,63,29.98,29.86,29.74,6,6,1,28,17,NA,0,"Rain , Hail"
Auckland,12/10/2017,2017,10,12,62,58,55,52,48,46,82,70,59,30.09,30.06,29.98,6,6,6,22,17,NA,0,Rain
Auckland,13/10/2017,2017,10,13,64,58,53,57,50,45,94,73,59,30.09,30.03,29.98,6,6,4,20,12,NA,0,Rain
Auckland,14/10/2017,2017,10,14,64,60,55,59,53,50,100,81,68,30.01,29.98,29.95,6,6,3,15,8,NA,0,Rain
Auckland,15/10/2017,2017,10,15,60,56,53,54,48,45,88,71,59,30.15,30.04,29.98,6,6,6,23,15,NA,0,NA
Auckland,16/10/2017,2017,10,16,62,58,55,54,50,45,88,74,63,30.18,30.16,30.15,6,6,6,22,18,30,0,Rain
Auckland,17/10/2017,2017,10,17,60,58,55,54,49,45,94,74,63,30.18,30.16,30.12,6,6,4,25,18,NA,0,Rain
Auckland,18/10/2017,2017,10,18,60,56,53,54,52,50,94,81,72,30.24,30.14,30.09,6,6,6,21,14,29,0,Rain
Auckland,19/10/2017,2017,10,19,60,52,44,52,45,37,88,70,45,30.33,30.27,30.21,6,6,6,17,8,NA,0,NA
Auckland,20/10/2017,2017,10,20,62,60,57,55,53,52,88,81,72,30.21,30.06,29.92,6,6,6,16,13,NA,0,NA
Auckland,21/10/2017,2017,10,21,62,58,55,54,52,50,94,80,68,29.92,29.82,29.77,6,6,6,24,16,NA,0,NA
Auckland,22/10/2017,2017,10,22,64,60,55,61,55,52,94,86,77,29.86,29.77,29.74,6,6,4,18,13,NA,0,Rain
Auckland,23/10/2017,2017,10,23,62,58,55,61,56,52,100,93,88,29.86,29.77,29.68,6,6,2,14,7,NA,0,Rain
Auckland,24/10/2017,2017,10,24,64,60,55,57,53,50,94,82,72,29.95,29.85,29.77,6,6,6,21,12,NA,0,Rain
Auckland,25/10/2017,2017,10,25,62,58,55,52,50,46,82,73,63,29.95,29.92,29.89,6,6,6,20,13,NA,0,Rain
Auckland,26/10/2017,2017,10,26,64,60,57,59,56,52,100,88,82,29.92,29.89,29.86,6,6,4,22,11,NA,0,Rain
Auckland,27/10/2017,2017,10,27,66,62,59,63,59,57,100,91,83,30.12,29.98,29.89,6,6,4,13,9,NA,0,Rain
Auckland,28/10/2017,2017,10,28,64,62,59,61,59,57,100,93,83,30.24,30.17,30.12,6,6,3,9,4,NA,0,Rain
Auckland,29/10/2017,2017,10,29,69,64,59,59,57,54,94,81,60,30.3,30.26,30.24,6,6,6,18,8,NA,0,NA
Auckland,30/10/2017,2017,10,30,68,62,57,57,55,50,94,76,56,30.36,30.32,30.3,6,6,3,17,11,NA,0,Rain
Auckland,31/10/2017,2017,10,31,69,61,53,57,53,50,94,76,52,30.36,30.32,30.3,6,6,6,17,8,NA,0,NA
Auckland,1/11/2017,2017,11,1,66,62,57,55,53,50,88,74,56,30.36,30.32,30.3,6,6,6,21,12,NA,0,Rain
Auckland,2/11/2017,2017,11,2,69,63,57,57,53,46,88,71,46,30.33,30.23,30.15,6,6,6,23,13,NA,0,Rain
Auckland,3/11/2017,2017,11,3,68,64,60,63,60,57,94,86,78,30.18,30.08,30.01,6,6,4,22,15,NA,0,Rain
Auckland,4/11/2017,2017,11,4,68,64,59,64,62,57,100,94,83,30.04,30,29.95,6,6,2,15,9,NA,0,Rain
Auckland,5/11/2017,2017,11,5,68,62,55,61,57,52,100,85,68,30.01,29.96,29.92,6,6,4,15,6,NA,0,NA
Auckland,6/11/2017,2017,11,6,64,60,55,55,49,43,82,67,48,30.09,30,29.95,6,6,6,21,15,NA,0,NA
Auckland,7/11/2017,2017,11,7,66,56,46,57,49,39,93,72,40,30.09,30.04,29.92,6,6,6,25,10,37,0,NA
Auckland,8/11/2017,2017,11,8,64,60,57,63,54,43,100,77,55,30.04,29.89,29.74,6,6,4,23,19,34,0,"Rain , Hail"
Auckland,9/11/2017,2017,11,9,64,60,55,50,47,41,77,65,55,30.09,30.04,30.01,6,6,6,18,12,NA,0,NA
Auckland,10/11/2017,2017,11,10,62,58,55,55,51,46,88,75,67,30.01,29.92,29.86,6,6,6,17,11,NA,0,NA
Auckland,11/11/2017,2017,11,11,66,60,53,52,46,41,94,66,48,29.86,29.79,29.74,6,6,6,18,11,NA,0,NA
Auckland,12/11/2017,2017,11,12,64,58,51,52,46,41,82,65,55,29.95,29.84,29.77,6,6,6,17,10,NA,0,NA
Auckland,13/11/2017,2017,11,13,66,58,50,54,51,46,94,74,52,30.15,30.04,29.95,6,6,6,13,7,NA,0,Rain
Auckland,14/11/2017,2017,11,14,66,58,51,55,51,46,100,76,52,30.27,30.2,30.15,6,6,6,13,5,NA,0,"Rain , Thunderstorm"
Auckland,15/11/2017,2017,11,15,66,57,48,54,51,46,100,77,49,30.3,30.27,30.24,6,6,6,15,5,NA,0,Rain
Auckland,16/11/2017,2017,11,16,69,60,51,54,50,46,94,70,49,30.3,30.2,30.12,6,6,6,14,7,NA,0,NA
Auckland,17/11/2017,2017,11,17,71,62,53,57,53,50,94,75,50,30.15,30.05,29.95,6,6,6,20,7,NA,0,NA
Auckland,18/11/2017,2017,11,18,68,60,53,54,51,46,88,71,52,30.01,29.97,29.92,6,6,6,21,12,NA,0,Rain
Auckland,19/11/2017,2017,11,19,66,60,53,54,50,48,94,73,56,29.95,29.9,29.83,6,6,6,21,12,NA,0,Rain
Auckland,20/11/2017,2017,11,20,73,66,59,57,52,46,77,65,50,30.01,29.92,29.86,6,6,6,15,9,NA,0,NA
Auckland,21/11/2017,2017,11,21,71,63,55,59,56,54,100,78,56,30.12,30.04,30.01,6,6,6,15,5,NA,0,NA
Auckland,22/11/2017,2017,11,22,69,63,57,59,56,54,100,77,56,30.27,30.18,30.12,6,6,6,12,6,NA,0,NA
Auckland,23/11/2017,2017,11,23,73,64,55,61,58,54,100,80,56,30.36,30.31,30.27,6,6,6,15,6,NA,0,NA
Auckland,24/11/2017,2017,11,24,73,66,59,63,60,57,100,84,64,30.36,30.31,30.27,6,6,6,16,7,NA,0,NA
Auckland,25/11/2017,2017,11,25,71,65,59,61,58,57,94,79,64,30.3,30.27,30.24,6,6,6,10,5,NA,0,NA
Auckland,26/11/2017,2017,11,26,73,66,60,57,56,54,88,73,57,30.3,30.28,30.24,6,6,6,14,7,21,0,NA
Auckland,27/11/2017,2017,11,27,75,67,59,57,55,54,94,70,50,30.36,30.3,30.27,6,6,6,14,7,NA,0,NA
Auckland,28/11/2017,2017,11,28,71,66,60,59,56,52,88,71,53,30.36,30.33,30.27,6,6,6,12,5,16,0,NA
Auckland,29/11/2017,2017,11,29,73,66,59,61,57,54,94,76,53,30.33,30.24,30.15,6,6,6,14,4,NA,0,Rain
Auckland,30/11/2017,2017,11,30,73,66,60,64,61,57,100,88,69,30.3,30.21,30.15,6,6,4,12,4,NA,0,"Rain , Thunderstorm"
Auckland,1/12/2017,2017,12,1,75,66,57,61,58,55,100,79,53,30.39,30.34,30.3,6,6,6,16,7,NA,0,Rain
Auckland,2/12/2017,2017,12,2,75,65,55,59,56,52,100,71,50,30.39,30.29,30.21,6,6,4,15,6,NA,0,NA
Auckland,3/12/2017,2017,12,3,77,66,55,63,57,54,100,72,47,30.21,30.13,30.06,6,6,6,16,5,NA,0,NA
Auckland,4/12/2017,2017,12,4,77,68,59,61,59,57,94,74,53,30.12,30.08,30.04,6,6,6,15,6,NA,0,NA
Auckland,5/12/2017,2017,12,5,75,68,60,64,61,55,100,81,53,30.09,30.03,29.98,6,6,6,10,4,NA,0,NA
Auckland,6/12/2017,2017,12,6,78,70,62,63,60,59,94,76,51,30.04,30.01,29.98,6,6,6,13,4,22,0,NA
Auckland,7/12/2017,2017,12,7,78,68,59,61,60,57,94,71,51,30.09,30.06,30.04,6,6,6,15,8,NA,0,NA
Auckland,8/12/2017,2017,12,8,78,71,64,63,59,54,88,71,44,30.15,30.11,30.09,6,6,6,16,8,NA,0,NA
Auckland,9/12/2017,2017,12,9,77,70,64,63,59,55,94,71,50,30.18,30.14,30.09,6,6,6,16,10,NA,0,NA
Auckland,10/12/2017,2017,12,10,77,70,62,64,61,55,94,77,47,30.15,30.1,30.06,6,6,6,16,8,22,0,Rain
Auckland,11/12/2017,2017,12,11,77,72,66,63,61,57,88,72,54,30.06,30.01,29.95,6,6,6,16,5,NA,0,NA
Auckland,12/12/2017,2017,12,12,75,70,66,63,59,55,88,69,53,29.95,29.91,29.86,6,6,6,16,10,NA,0,NA
Auckland,13/12/2017,2017,12,13,77,72,66,61,58,55,78,67,53,29.89,29.85,29.8,6,6,6,21,15,NA,0,NA
Auckland,14/12/2017,2017,12,14,75,68,60,61,59,55,94,70,50,29.98,29.84,29.77,6,6,4,18,12,33,0,Rain
Auckland,15/12/2017,2017,12,15,75,66,57,61,57,54,88,69,50,30.09,30.06,30.01,6,6,6,14,7,21,0,NA
Auckland,16/12/2017,2017,12,16,75,68,62,63,60,57,88,75,57,30.12,30.08,30.04,6,6,6,17,10,NA,0,NA
Auckland,17/12/2017,2017,12,17,78,70,62,64,62,59,100,77,54,30.06,30,29.95,6,6,6,14,7,NA,0,NA
Auckland,18/12/2017,2017,12,18,78,72,66,66,64,63,94,81,61,29.95,29.86,29.8,6,6,6,16,8,NA,0,Rain
Auckland,19/12/2017,2017,12,19,73,68,64,63,56,52,88,65,47,29.86,29.82,29.77,6,6,6,21,13,NA,0,NA
Auckland,20/12/2017,2017,12,20,71,68,64,63,56,52,88,66,50,29.8,29.72,29.68,6,6,6,26,21,39,0,Rain
Auckland,21/12/2017,2017,12,21,73,66,59,61,55,48,83,65,53,29.83,29.81,29.8,6,6,6,21,15,NA,0,NA
Auckland,22/12/2017,2017,12,22,75,70,66,70,65,61,94,83,69,29.92,29.83,29.77,6,6,2,14,8,NA,0,Rain
Auckland,23/12/2017,2017,12,23,77,70,64,63,59,57,88,70,57,30.01,29.96,29.92,6,6,6,18,12,NA,0,NA
Auckland,24/12/2017,2017,12,24,78,69,60,59,58,55,88,68,47,30.01,29.98,29.95,6,6,6,15,9,NA,0,NA
Auckland,25/12/2017,2017,12,25,77,68,60,61,58,54,94,68,44,30.01,29.91,29.83,6,6,6,15,8,NA,0,Rain
Auckland,26/12/2017,2017,12,26,73,68,64,64,60,54,100,78,61,29.86,29.77,29.71,6,6,4,18,11,NA,0,Rain
Auckland,27/12/2017,2017,12,27,73,68,62,55,51,46,77,59,46,29.98,29.87,29.77,6,6,6,22,15,30,0,Rain
Auckland,28/12/2017,2017,12,28,68,62,55,48,44,34,72,52,34,30.04,29.99,29.95,6,6,6,25,12,NA,0,NA
Auckland,29/12/2017,2017,12,29,73,65,57,59,52,45,83,64,55,29.95,29.92,29.86,6,6,6,20,16,NA,0,NA
Auckland,30/12/2017,2017,12,30,75,66,57,61,58,54,100,73,47,29.92,29.87,29.83,6,6,6,17,8,NA,0,NA
Auckland,31/12/2017,2017,12,31,75,66,57,61,57,52,100,72,44,29.89,29.85,29.83,6,6,6,14,6,NA,0,Rain
Mumbai,1/01/2016,2016,1,1,95,78,60,59,53,46,62,36,18,30.07,30.01,29.95,4,2,1,12,3,NA,0,NA
Mumbai,2/01/2016,2016,1,2,91,75,59,63,55,45,77,42,16,30.12,30.04,30.01,4,2,1,12,3,NA,0,NA
Mumbai,3/01/2016,2016,1,3,90,72,55,64,57,46,80,49,23,30.06,30,29.92,2,1,1,12,3,NA,0,NA
Mumbai,4/01/2016,2016,1,4,94,76,57,63,55,46,78,43,20,30.06,29.99,29.92,2,2,1,12,3,NA,0,NA
Mumbai,5/01/2016,2016,1,5,90,74,58,59,56,52,75,44,25,30.04,29.95,29.89,2,1,1,10,3,NA,0,NA
Mumbai,6/01/2016,2016,1,6,91,75,59,63,57,52,81,46,20,30.04,29.95,29.89,2,1,1,10,3,NA,0,NA
Mumbai,7/01/2016,2016,1,7,89,78,66,66,61,57,77,54,28,30.04,29.99,29.94,2,1,0,9,3,NA,0,NA
Mumbai,8/01/2016,2016,1,8,91,78,65,66,61,54,81,52,29,30.06,29.99,29.92,2,1,1,10,3,NA,0,NA
Mumbai,9/01/2016,2016,1,9,90,76,63,63,56,46,76,45,21,30.01,29.95,29.86,3,2,1,12,3,NA,0,NA
Mumbai,10/01/2016,2016,1,10,92,76,61,63,54,48,69,42,20,30.01,29.95,29.89,2,2,1,17,4,NA,0,NA
Mumbai,11/01/2016,2016,1,11,92,77,62,65,58,50,75,47,24,30.01,29.96,29.89,2,1,1,15,3,20,0,NA
Mumbai,12/01/2016,2016,1,12,85,75,65,68,63,55,85,62,37,29.98,29.93,29.86,2,1,1,12,4,NA,0,NA
Mumbai,13/01/2016,2016,1,13,84,75,66,66,62,57,85,62,36,29.98,29.9,29.83,2,1,1,12,4,NA,0,NA
Mumbai,14/01/2016,2016,1,14,82,72,63,64,62,55,90,63,37,29.98,29.91,29.86,2,2,1,16,3,21,0,NA
Mumbai,15/01/2016,2016,1,15,82,72,63,69,61,57,86,62,35,29.95,29.9,29.86,3,2,1,13,5,NA,0,NA
Mumbai,16/01/2016,2016,1,16,83,73,63,64,60,53,83,59,31,29.95,29.88,29.83,3,2,1,10,3,NA,0,NA
Mumbai,17/01/2016,2016,1,17,85,73,61,63,58,49,84,56,19,29.95,29.87,29.8,5,2,1,12,4,NA,0,NA
Mumbai,18/01/2016,2016,1,18,84,72,60,64,58,48,90,57,31,29.95,29.87,29.79,3,2,1,12,4,24,0,NA
Mumbai,19/01/2016,2016,1,19,83,71,59,57,50,39,79,42,13,29.95,29.89,29.83,3,2,1,13,5,NA,0,NA
Mumbai,20/01/2016,2016,1,20,86,70,54,56,47,32,62,39,8,30.01,29.94,29.86,3,2,1,14,5,20,0,NA
Mumbai,21/01/2016,2016,1,21,88,74,59,55,48,40,68,38,13,30.06,29.96,29.89,2,2,1,13,5,NA,0,NA
Mumbai,22/01/2016,2016,1,22,90,76,63,55,44,37,42,29,11,30.04,29.96,29.89,2,2,1,14,7,NA,0,NA
Mumbai,23/01/2016,2016,1,23,93,76,60,58,47,37,57,32,12,30.04,29.96,29.89,3,2,1,14,5,NA,0,NA
Mumbai,24/01/2016,2016,1,24,92,76,61,58,51,45,67,36,16,30.04,29.96,29.92,2,2,1,12,4,NA,0,NA
Mumbai,25/01/2016,2016,1,25,89,74,59,56,52,43,75,41,16,29.98,29.94,29.86,5,2,1,13,4,NA,0,NA
Mumbai,26/01/2016,2016,1,26,84,70,56,63,53,39,74,47,16,29.98,29.93,29.89,3,2,1,14,3,NA,0,NA
Mumbai,27/01/2016,2016,1,27,83,72,61,66,61,52,88,62,35,30.01,29.94,29.89,2,2,1,12,4,NA,0,NA
Mumbai,28/01/2016,2016,1,28,89,73,57,66,59,48,86,54,24,30.01,29.92,29.86,2,1,1,10,3,NA,0,NA
Mumbai,29/01/2016,2016,1,29,91,76,62,68,62,55,90,55,25,30.01,29.95,29.89,2,1,1,12,3,NA,0,NA
Mumbai,30/01/2016,2016,1,30,90,77,64,70,64,57,78,57,35,30.04,29.95,29.88,2,1,1,10,6,NA,0,NA
Mumbai,31/01/2016,2016,1,31,90,77,64,68,65,61,87,60,32,29.98,29.93,29.86,2,2,1,12,4,NA,0,NA
Mumbai,1/02/2016,2016,2,1,90,78,65,67,63,55,87,57,32,30.01,29.95,29.89,2,2,1,12,4,NA,0,NA
Mumbai,2/02/2016,2016,2,2,91,77,63,66,60,52,76,50,26,30.04,29.96,29.89,2,2,1,12,5,NA,0,NA
Mumbai,3/02/2016,2016,2,3,90,74,59,61,56,48,83,47,21,30.01,29.94,29.89,5,2,1,79,5,NA,0,NA
Mumbai,4/02/2016,2016,2,4,86,72,57,63,58,50,82,52,23,29.98,29.92,29.85,2,2,1,14,4,NA,0,NA
Mumbai,5/02/2016,2016,2,5,84,72,61,68,64,53,90,68,23,29.97,29.9,29.83,2,1,1,10,3,NA,0,NA
Mumbai,6/02/2016,2016,2,6,82,72,62,68,61,50,90,65,27,29.95,29.87,29.8,3,2,1,12,4,NA,0,NA
Mumbai,7/02/2016,2016,2,7,83,72,62,64,61,58,90,59,35,30.04,29.96,29.82,6,3,1,13,5,NA,0,NA
Mumbai,8/02/2016,2016,2,8,86,72,58,66,62,57,83,62,35,29.98,29.92,29.86,5,2,1,12,4,NA,0,NA
Mumbai,9/02/2016,2016,2,9,86,74,63,70,65,59,89,64,33,29.95,29.89,29.83,3,1,1,13,4,NA,0,NA
Mumbai,10/02/2016,2016,2,10,86,76,66,70,62,45,90,60,24,29.98,29.89,29.83,4,2,0,81,4,NA,0,NA
Mumbai,11/02/2016,2016,2,11,81,74,66,70,66,61,83,69,48,29.95,29.9,29.86,4,2,1,13,6,24,0,NA
Mumbai,12/02/2016,2016,2,12,81,72,63,66,63,59,88,66,37,29.98,29.92,29.86,3,2,1,14,5,21,0,NA
Mumbai,13/02/2016,2016,2,13,82,72,62,63,61,57,80,60,37,30.01,29.93,29.86,2,2,1,13,5,22,0,NA
Mumbai,14/02/2016,2016,2,14,88,74,61,63,54,44,76,47,19,29.95,29.91,29.83,2,2,1,15,6,NA,0,NA
Mumbai,15/02/2016,2016,2,15,86,74,61,70,53,45,88,40,22,29.98,29.92,29.86,2,2,1,13,4,20,0,NA
Mumbai,16/02/2016,2016,2,16,89,77,65,70,60,48,78,54,23,29.95,29.9,29.83,2,2,1,13,5,NA,0,NA
Mumbai,17/02/2016,2016,2,17,87,78,70,73,69,55,90,73,34,29.98,29.92,29.86,2,1,0,15,4,20,0,NA
Mumbai,18/02/2016,2016,2,18,89,77,65,70,66,63,86,62,36,29.96,29.9,29.83,2,2,1,14,3,NA,0,NA
Mumbai,19/02/2016,2016,2,19,88,78,69,73,68,63,83,67,39,30.01,29.95,29.89,2,2,1,13,4,20,0,NA
Mumbai,20/02/2016,2016,2,20,87,78,69,72,66,62,84,58,40,30.04,29.96,29.89,2,2,1,14,4,NA,0,NA
Mumbai,21/02/2016,2016,2,21,90,80,70,68,58,43,65,43,16,29.98,29.92,29.86,2,2,1,12,5,NA,0,NA
Mumbai,22/02/2016,2016,2,22,91,78,65,58,47,36,55,31,11,30.01,29.94,29.88,3,2,1,15,6,NA,0,NA
Mumbai,23/02/2016,2016,2,23,89,76,63,72,61,48,83,54,35,29.95,29.87,29.77,2,2,1,13,5,NA,0,NA
Mumbai,24/02/2016,2016,2,24,86,77,68,72,70,66,92,75,47,29.92,29.86,29.83,3,2,1,16,5,NA,0,NA
Mumbai,25/02/2016,2016,2,25,86,76,67,72,67,57,92,67,30,29.98,29.9,29.83,2,2,1,13,4,NA,0,NA
Mumbai,26/02/2016,2016,2,26,89,77,65,72,67,59,94,66,30,29.98,29.92,29.86,2,2,1,13,2,NA,0,NA
Mumbai,27/02/2016,2016,2,27,90,79,68,73,68,57,93,65,36,29.98,29.91,29.86,1,1,1,13,4,NA,0,NA
Mumbai,28/02/2016,2016,2,28,89,80,71,75,72,65,92,72,40,30.01,29.94,29.89,2,1,1,14,4,NA,0,NA
Mumbai,29/02/2016,2016,2,29,89,80,70,75,71,63,89,67,41,30.04,29.95,29.86,2,1,1,12,3,NA,0,NA
Mumbai,1/03/2016,2016,3,1,94,81,68,73,68,63,81,58,30,29.95,29.88,29.8,2,1,1,13,3,NA,0,NA
Mumbai,2/03/2016,2016,3,2,93,83,73,75,71,63,83,61,36,29.98,29.9,29.83,2,1,1,13,4,NA,0,NA
Mumbai,3/03/2016,2016,3,3,96,84,73,72,67,59,80,50,27,30.01,29.93,29.85,2,1,1,12,5,21,0,NA
Mumbai,4/03/2016,2016,3,4,92,82,73,71,64,59,81,50,29,30.04,29.92,29.85,2,2,1,12,6,23,0.39,"Rain , Thunderstorm"
Mumbai,5/03/2016,2016,3,5,93,81,69,71,64,50,79,53,23,29.92,29.86,29.8,2,2,1,14,4,21,0,NA
Mumbai,6/03/2016,2016,3,6,91,79,67,72,64,55,88,56,29,29.95,29.87,29.82,2,2,1,14,5,NA,0,NA
Mumbai,7/03/2016,2016,3,7,92,80,68,68,63,55,83,51,29,29.92,29.85,29.77,2,2,1,14,4,22,0,NA
Mumbai,8/03/2016,2016,3,8,93,82,70,70,60,50,74,45,19,29.89,29.82,29.77,2,2,1,13,5,21,0,NA
Mumbai,9/03/2016,2016,3,9,93,82,72,66,62,54,63,46,20,29.92,29.85,29.8,2,2,1,15,6,NA,0,NA
Mumbai,10/03/2016,2016,3,10,95,80,66,70,63,54,78,48,21,29.92,29.86,29.8,2,2,1,14,5,21,0,NA
Mumbai,11/03/2016,2016,3,11,97,84,72,73,68,59,80,56,25,29.95,29.86,29.79,2,2,1,12,5,NA,0,NA
Mumbai,12/03/2016,2016,3,12,89,80,70,73,67,59,83,60,37,29.92,29.87,29.8,3,2,1,14,5,NA,0,NA
Mumbai,13/03/2016,2016,3,13,87,80,73,73,69,59,83,67,34,29.98,29.91,29.86,6,3,1,12,6,22,0,NA
Mumbai,14/03/2016,2016,3,14,86,78,69,70,68,66,84,66,43,29.98,29.91,29.86,4,2,1,16,6,23,0,NA
Mumbai,15/03/2016,2016,3,15,88,80,72,70,66,57,78,59,37,29.95,29.87,29.79,3,2,1,16,6,21,0,NA
Mumbai,16/03/2016,2016,3,16,87,78,70,73,69,55,81,66,39,29.92,29.86,29.8,3,2,1,15,5,21,0,NA
Mumbai,17/03/2016,2016,3,17,88,80,71,73,71,64,90,71,37,29.95,29.88,29.8,3,2,1,13,5,22,0,NA
Mumbai,18/03/2016,2016,3,18,91,80,70,75,70,64,87,63,42,29.95,29.86,29.77,3,2,1,15,5,21,0,NA
Mumbai,19/03/2016,2016,3,19,97,86,74,75,66,54,79,49,22,29.92,29.85,29.8,3,2,1,13,6,NA,0,NA
Mumbai,20/03/2016,2016,3,20,98,86,74,72,65,55,66,48,21,29.95,29.88,29.83,2,2,1,12,6,23,0,NA
Mumbai,21/03/2016,2016,3,21,96,84,73,73,64,45,80,49,17,29.95,29.87,29.8,5,2,1,14,6,NA,0,NA
Mumbai,22/03/2016,2016,3,22,95,82,68,70,64,52,81,48,24,29.86,29.8,29.73,2,2,1,15,5,21,0,NA
